,상담대분류,상담중분류,상담소분류,상담일자,상품구분,급지,해지일,AS신청유형,AS원인유형,AS처리유형,AS처리시간,cnslt_rscs_diff,rscs_yn
349,4,10,27,2016-01-25,0,2,2016-02-26,25,86,68,-1,32,True
350,4,10,27,2016-01-25,0,0,2017-07-27,25,86,68,-1,549,False
351,4,10,27,2016-01-25,0,1,2016-07-07,25,86,68,-1,164,False
352,4,10,27,2016-01-25,0,0,1999-01-01,25,86,68,-1,-6233,False
353,2,11,23,2016-01-25,1,7,2018-07-13,27,73,60,312,900,False
354,2,11,23,2016-01-26,1,5,1999-01-01,13,83,64,49..99,-6234,False
355,2,11,22,2016-01-26,1,4,2016-08-30,13,73,60,4,217,False
356,2,11,22,2016-01-26,1,4,2016-08-30,13,73,60,4,217,False
357,4,10,27,2016-01-26,0,3,2015-08-13,25,86,68,-1,-166,False
358,4,10,27,2016-01-26,0,2,1999-01-01,25,86,68,-1,-6234,False
359,4,10,27,2016-01-26,0,1,2016-03-28,25,86,68,-1,62,False
360,4,10,27,2016-01-26,0,2,2019-03-15,25,86,68,-1,1144,False
361,2,11,56,2016-01-26,1,1,1999-01-01,25,86,68,-1,-6234,False
362,4,10,27,2016-01-26,0,1,2019-03-18,25,86,68,-1,1147,False
363,3,7,57,2016-01-26,1,8,2015-09-01,25,86,68,-1,-147,False
364,3,7,47,2016-01-26,1,3,2016-01-26,25,86,68,-1,0,False
365,4,10,27,2016-01-26,0,2,1999-01-01,25,86,68,-1,-6234,False
366,3,4,47,2016-01-26,1,5,2016-01-26,25,86,68,-1,0,False
367,3,8,47,2016-01-26,1,2,2016-01-27,25,86,68,-1,1,True
368,3,8,47,2016-01-26,1,2,2016-01-27,25,86,68,-1,1,True
369,3,8,55,2016-01-27,1,8,2005-12-29,25,86,68,-1,-3681,False
370,3,8,55,2016-01-27,1,8,2005-12-29,25,86,68,-1,-3681,False
371,3,7,57,2016-01-27,1,8,2015-01-02,25,86,68,-1,-390,False
372,3,4,57,2016-01-27,1,8,2010-09-30,25,86,68,-1,-1945,False
373,3,7,57,2016-01-27,1,2,2016-01-26,25,86,68,-1,-1,False
374,4,10,27,2016-01-27,0,5,2016-11-28,25,86,68,-1,306,False
375,4,10,27,2016-01-27,0,1,1999-01-01,25,86,68,-1,-6235,False
376,4,10,27,2016-01-27,0,1,1999-01-01,25,86,68,-1,-6235,False
377,3,7,62,2016-01-27,1,2,2017-09-18,11,73,60,1,600,False
378,4,10,27,2016-01-27,0,1,1999-01-01,25,86,68,-1,-6235,False
379,4,10,27,2016-01-27,0,3,1999-01-01,25,86,68,-1,-6235,False
380,4,10,27,2016-01-27,0,3,2018-05-29,25,86,68,-1,853,False
381,4,10,27,2016-01-27,0,0,2016-12-19,25,86,68,-1,327,False
382,3,7,47,2016-01-27,1,3,2016-01-13,25,86,68,-1,-14,False
383,3,8,47,2016-01-27,1,3,1999-01-01,25,86,68,-1,-6235,False
384,2,11,56,2016-01-27,1,0,2016-01-27,13,87,73,25,0,False
385,2,11,23,2016-01-28,1,3,1999-01-01,23,73,60,412,-6236,False
386,3,4,41,2016-01-28,1,8,2017-11-13,25,86,68,-1,655,False
387,4,10,27,2016-01-28,0,2,2018-01-26,25,86,68,-1,729,False
388,4,10,27,2016-01-28,0,2,2017-06-20,25,86,68,-1,509,False
389,4,10,27,2016-01-28,0,3,2016-05-30,25,86,68,-1,123,False
390,4,10,27,2016-01-28,0,1,2016-03-04,25,86,68,-1,36,True
391,4,10,27,2016-01-28,0,2,2017-02-08,25,86,68,-1,377,False
392,4,10,27,2016-01-28,0,2,2017-03-23,25,86,68,-1,420,False
393,2,11,44,2016-01-28,1,7,1999-01-01,25,86,68,-1,-6236,False
394,4,10,27,2016-01-28,0,4,1999-01-01,25,86,68,-1,-6236,False
395,4,10,27,2016-01-28,0,3,2018-03-27,25,86,68,-1,789,False
396,4,10,27,2016-01-28,0,2,1999-01-01,25,86,68,-1,-6236,False
397,4,10,27,2016-01-28,0,2,2020-02-12,25,86,68,-1,1476,False
398,3,8,47,2016-01-28,1,3,1999-01-01,25,86,68,-1,-6236,False
399,3,7,47,2016-01-28,1,6,2016-01-29,25,86,68,-1,1,True
400,3,4,62,2016-01-29,1,1,2016-02-02,25,86,68,-1,4,True
401,2,11,56,2016-01-29,1,2,1999-01-01,25,86,68,-1,-6237,False
402,4,10,27,2016-01-29,0,1,2016-02-02,25,86,68,-1,4,True
403,3,7,28,2016-01-29,1,3,2016-02-03,25,86,68,-1,5,True
404,3,4,62,2016-01-29,1,3,2016-01-29,25,86,68,-1,0,False
405,2,11,56,2016-01-29,1,2,2016-12-23,23,100,45,40,329,False
406,4,10,27,2016-01-29,0,2,1999-01-01,25,86,68,-1,-6237,False
407,4,10,27,2016-01-29,0,1,2017-08-24,25,86,68,-1,573,False
408,4,10,27,2016-01-29,0,2,1999-01-01,25,86,68,-1,-6237,False
409,4,10,27,2016-01-29,0,2,2018-01-16,25,86,68,-1,718,False
410,4,10,27,2016-01-29,0,1,2019-10-08,25,86,68,-1,1348,False
411,4,10,27,2016-01-29,0,1,2014-06-03,25,86,68,-1,-605,False
412,4,10,27,2016-01-29,0,2,2017-07-20,25,86,68,-1,538,False
413,4,10,27,2016-01-29,0,2,1999-01-01,25,86,68,-1,-6237,False
414,4,10,27,2016-01-29,0,3,2016-12-08,25,86,68,-1,314,False
415,4,10,27,2016-01-29,0,4,1999-01-01,25,86,68,-1,-6237,False
416,4,10,27,2016-01-29,0,4,1999-01-01,25,86,68,-1,-6237,False
417,4,10,27,2016-01-29,0,5,1999-01-01,25,86,68,-1,-6237,False
418,4,10,27,2016-01-29,0,4,1999-01-01,25,86,68,-1,-6237,False
419,2,11,56,2016-01-29,1,4,2020-06-24,23,62,51,22,1608,False
420,3,7,47,2016-01-29,1,2,2016-02-03,28,73,55,27,5,True
421,3,12,47,2016-01-29,1,4,2016-01-29,25,86,68,-1,0,False
422,3,14,47,2016-01-29,1,3,2016-01-27,25,86,68,-1,-2,False
423,3,4,62,2016-01-29,1,1,2016-01-29,25,86,68,-1,0,False
424,2,11,22,2016-01-30,1,4,2016-03-25,18,68,54,1,55,True
425,4,10,27,2016-01-30,0,5,2018-05-11,25,86,68,-1,832,False
426,4,10,27,2016-01-30,0,0,2020-05-08,25,86,68,-1,1560,False
427,4,10,27,2016-01-30,0,1,1999-01-01,25,86,68,-1,-6238,False
428,4,10,27,2016-01-30,0,5,2017-02-10,25,86,68,-1,377,False
429,4,10,27,2016-01-30,0,0,2018-08-13,25,86,68,-1,926,False
430,2,11,22,2016-01-30,1,2,2017-05-12,25,86,68,-1,468,False
431,4,10,27,2016-01-30,0,4,2016-10-21,25,86,68,-1,265,False
432,3,6,41,2016-02-01,1,2,1999-01-01,27,68,54,20,-6240,False
433,3,8,55,2016-02-01,1,1,1999-01-01,25,86,68,-1,-6240,False
434,3,8,55,2016-02-01,1,1,1999-01-01,25,86,68,-1,-6240,False
435,2,11,22,2016-02-01,1,3,1999-01-01,27,3,3,107,-6240,False
436,4,10,27,2016-02-01,0,6,1999-01-01,25,86,68,-1,-6240,False
437,4,10,27,2016-02-01,0,5,1999-01-01,25,86,68,-1,-6240,False
438,4,10,27,2016-02-01,0,3,2016-02-03,25,86,68,-1,2,True
439,4,10,27,2016-02-01,0,3,2016-03-09,25,86,68,-1,37,True
440,4,10,27,2016-02-01,0,1,1999-01-01,25,86,68,-1,-6240,False
441,2,11,56,2016-02-01,1,2,1999-01-01,25,86,68,-1,-6240,False
442,4,10,27,2016-02-01,0,1,1999-01-01,25,86,68,-1,-6240,False
443,4,10,27,2016-02-01,0,0,1999-01-01,25,86,68,-1,-6240,False
444,4,10,27,2016-02-01,0,5,2019-04-25,25,86,68,-1,1179,False
445,4,10,27,2016-02-01,0,2,2016-02-02,25,86,68,-1,1,True
446,4,10,27,2016-02-01,0,5,2016-12-15,25,86,68,-1,318,False
447,4,10,27,2016-02-01,0,5,2015-10-19,25,86,68,-1,-105,False
448,3,8,35,2016-02-02,1,8,2007-06-12,25,86,68,-1,-3157,False
449,3,8,35,2016-02-02,1,8,2007-06-12,25,86,68,-1,-3157,False
450,3,8,41,2016-02-02,1,4,1999-01-01,25,86,68,-1,-6241,False
451,3,8,41,2016-02-02,1,4,1999-01-01,25,86,68,-1,-6241,False
452,4,10,27,2016-02-02,0,1,2019-04-03,25,86,68,-1,1156,False
453,4,10,27,2016-02-02,0,2,2016-03-24,25,86,68,-1,51,True
454,4,10,27,2016-02-02,0,1,2016-02-02,25,86,68,-1,0,False
455,4,10,27,2016-02-02,0,2,2016-03-15,25,86,68,-1,42,True
456,4,10,27,2016-02-02,0,3,2017-01-09,25,86,68,-1,342,False
457,4,10,27,2016-02-02,0,2,2018-01-22,25,86,68,-1,720,False
458,4,10,27,2016-02-02,0,1,2013-09-05,25,86,68,-1,-880,False
459,3,8,41,2016-02-02,1,7,1999-01-01,25,86,68,-1,-6241,False
460,3,8,41,2016-02-02,1,7,1999-01-01,25,86,68,-1,-6241,False
461,4,10,27,2016-02-02,0,2,1999-01-01,25,86,68,-1,-6241,False
462,4,10,27,2016-02-02,0,6,2017-03-06,25,86,68,-1,398,False
463,4,10,27,2016-02-02,0,4,2018-11-20,25,86,68,-1,1022,False
464,4,10,27,2016-02-02,0,5,1999-01-01,25,86,68,-1,-6241,False
465,3,8,57,2016-02-02,1,2,1999-01-01,25,86,68,-1,-6241,False
466,3,8,57,2016-02-02,1,2,1999-01-01,25,86,68,-1,-6241,False
467,3,8,41,2016-02-02,1,1,1999-01-01,23,83,64,0,-6241,False
468,3,8,41,2016-02-02,1,1,1999-01-01,23,83,64,0,-6241,False
469,3,14,47,2016-02-02,1,8,2015-08-04,25,86,68,-1,-182,False
470,4,10,27,2016-02-02,0,2,1999-01-01,25,86,68,-1,-6241,False
471,4,10,27,2016-02-02,0,4,1999-01-01,25,86,68,-1,-6241,False
472,3,8,41,2016-02-02,1,1,1999-01-01,15,68,54,45,-6241,False
473,3,8,41,2016-02-02,1,1,1999-01-01,15,68,54,45,-6241,False
474,3,14,47,2016-02-02,1,1,2016-02-04,25,86,68,-1,2,True
475,3,7,62,2016-02-03,1,1,2016-02-03,25,86,68,-1,0,False
476,4,9,60,2016-02-03,0,3,2016-03-11,25,86,68,-1,37,True
477,4,10,27,2016-02-03,0,1,1999-01-01,25,86,68,-1,-6242,False
478,4,10,27,2016-02-03,0,0,2018-03-14,25,86,68,-1,770,False
479,4,10,27,2016-02-03,0,3,1999-01-01,25,86,68,-1,-6242,False
480,4,10,27,2016-02-03,0,3,1999-01-01,25,86,68,-1,-6242,False
481,4,10,27,2016-02-03,0,1,2016-02-12,25,86,68,-1,9,True
482,4,10,27,2016-02-03,0,2,2016-02-11,25,86,68,-1,8,True
483,4,10,27,2016-02-03,0,4,2016-02-15,25,86,68,-1,12,True
484,4,10,27,2016-02-03,0,3,1999-01-01,25,86,68,-1,-6242,False
485,4,10,27,2016-02-03,0,2,1999-01-01,25,86,68,-1,-6242,False
486,4,10,27,2016-02-03,0,3,2017-06-12,25,86,68,-1,495,False
487,4,10,27,2016-02-03,0,3,2016-11-21,25,86,68,-1,292,False
488,4,10,27,2016-02-03,0,2,1999-01-01,25,86,68,-1,-6242,False
489,4,10,27,2016-02-03,0,3,2019-09-24,25,86,68,-1,1329,False
490,3,8,41,2016-02-03,1,2,1999-01-01,25,86,68,-1,-6242,False
491,3,8,41,2016-02-03,1,2,1999-01-01,25,86,68,-1,-6242,False
492,4,10,27,2016-02-03,0,3,1999-01-01,25,86,68,-1,-6242,False
493,2,18,48,2016-02-03,1,5,2016-03-02,25,86,68,-1,28,True
494,4,10,27,2016-02-03,0,2,1999-01-01,25,86,68,-1,-6242,False
495,3,14,47,2016-02-03,1,2,1999-01-01,25,86,68,-1,-6242,False
496,3,8,41,2016-02-04,1,3,1999-01-01,25,86,68,-1,-6243,False
497,2,11,23,2016-02-04,1,2,2017-12-01,26,64,52,31,666,False
498,4,10,27,2016-02-04,0,1,1999-01-01,25,86,68,-1,-6243,False
499,2,11,23,2016-02-04,1,2,1999-01-01,27,98,88,27,-6243,False
500,2,11,23,2016-02-04,1,2,1999-01-01,27,98,88,27,-6243,False
501,4,10,27,2016-02-04,0,4,1999-01-01,25,86,68,-1,-6243,False
502,4,10,27,2016-02-04,0,2,2016-08-01,25,86,68,-1,179,False
503,4,10,27,2016-02-04,0,3,2017-06-28,25,86,68,-1,510,False
504,4,10,27,2016-02-04,0,0,2018-05-23,25,86,68,-1,839,False
505,2,11,22,2016-02-04,1,1,1999-01-01,26,68,54,0,-6243,False
506,4,10,27,2016-02-04,0,1,1999-01-01,25,86,68,-1,-6243,False
507,4,10,27,2016-02-04,0,2,2018-12-06,25,86,68,-1,1036,False
508,4,10,27,2016-02-04,0,1,1999-01-01,25,86,68,-1,-6243,False
509,3,7,62,2016-02-04,1,2,2015-12-17,25,86,68,-1,-49,False
510,4,10,27,2016-02-04,0,1,2018-09-21,25,86,68,-1,960,False
511,2,11,23,2016-02-04,1,4,1999-01-01,28,100,45,46.99,-6243,False
512,3,8,62,2016-02-05,1,8,2015-02-25,25,86,68,-1,-345,False
513,3,8,62,2016-02-05,1,8,2015-02-25,25,86,68,-1,-345,False
514,4,10,27,2016-02-05,0,2,1999-01-01,25,86,68,-1,-6244,False
515,4,10,27,2016-02-05,0,4,2019-07-24,25,86,68,-1,1265,False
516,4,10,27,2016-02-05,0,3,2020-06-09,25,86,68,-1,1586,False
517,4,10,27,2016-02-05,0,2,2017-09-29,25,86,68,-1,602,False
518,4,10,27,2016-02-05,0,2,2016-02-05,25,86,68,-1,0,False
519,4,10,27,2016-02-05,0,1,2020-06-24,25,86,68,-1,1601,False
520,3,6,57,2016-02-05,1,2,1999-01-01,25,86,68,-1,-6244,False
521,4,10,27,2016-02-05,0,2,2017-10-30,25,86,68,-1,633,False
522,4,10,27,2016-02-05,0,3,2016-12-19,25,86,68,-1,318,False
523,4,10,27,2016-02-05,0,3,2018-09-04,25,86,68,-1,942,False
524,4,10,27,2016-02-05,0,2,1999-01-01,25,86,68,-1,-6244,False
525,2,11,23,2016-02-06,1,6,1999-01-01,25,86,68,-1,-6245,False
526,2,11,22,2016-02-07,1,3,1999-01-01,25,86,68,-1,-6246,False
527,2,11,56,2016-02-07,1,4,1999-01-01,23,100,45,91.99,-6246,False
528,3,0,25,2016-02-07,1,5,2017-09-29,25,86,68,-1,600,False
529,2,11,23,2016-02-08,1,3,1999-01-01,13,73,55,2,-6247,False
530,2,11,23,2016-02-09,1,2,2018-09-14,18,73,60,1,948,False
531,2,11,23,2016-02-09,1,2,2018-09-14,18,0,1,0,948,False
532,4,10,27,2016-02-11,0,1,2016-02-11,25,86,68,-1,0,False
533,4,10,27,2016-02-11,0,3,2019-10-29,25,86,68,-1,1356,False
534,4,10,27,2016-02-11,0,0,1999-01-01,25,86,68,-1,-6250,False
535,4,10,27,2016-02-11,0,3,2016-02-01,25,86,68,-1,-10,False
536,4,10,27,2016-02-11,0,1,2016-05-10,25,86,68,-1,89,False
537,4,10,27,2016-02-11,0,3,2019-04-09,25,86,68,-1,1153,False
538,4,10,27,2016-02-11,0,3,2016-10-25,25,86,68,-1,257,False
539,4,10,27,2016-02-11,0,0,2016-02-11,25,86,68,-1,0,False
540,4,10,27,2016-02-11,0,1,2016-04-01,25,86,68,-1,50,True
541,3,8,57,2016-02-11,1,6,2016-02-26,25,86,68,-1,15,True
542,3,8,57,2016-02-11,1,6,2016-02-26,25,86,68,-1,15,True
543,4,10,27,2016-02-11,0,2,2016-09-27,25,86,68,-1,229,False
544,4,10,27,2016-02-11,0,2,2020-02-29,25,86,68,-1,1479,False
545,2,11,23,2016-02-11,1,1,2018-10-08,11,68,54,40.99,970,False
546,4,10,27,2016-02-11,0,2,1999-01-01,25,86,68,-1,-6250,False
547,2,11,23,2016-02-11,1,7,1999-01-01,18,73,60,2,-6250,False
548,2,11,23,2016-02-11,1,7,1999-01-01,16,83,73,0,-6250,False
549,2,11,23,2016-02-11,1,7,1999-01-01,27,83,73,46..99,-6250,False
550,4,10,27,2016-02-11,0,2,1999-01-01,25,86,68,-1,-6250,False
551,3,8,47,2016-02-11,1,5,1999-01-01,25,86,68,-1,-6250,False
552,3,8,47,2016-02-11,1,5,1999-01-01,25,86,68,-1,-6250,False
553,2,11,56,2016-02-11,1,4,1999-01-01,25,86,68,-1,-6250,False
554,3,7,41,2016-02-11,1,5,1999-01-01,25,86,68,-1,-6250,False
555,3,8,35,2016-02-12,1,8,2012-04-10,25,86,68,-1,-1403,False
556,3,8,35,2016-02-12,1,8,2012-04-10,25,86,68,-1,-1403,False
557,3,8,57,2016-02-12,1,8,2015-09-10,25,86,68,-1,-155,False
558,3,8,57,2016-02-12,1,8,2015-09-10,25,86,68,-1,-155,False
559,4,10,27,2016-02-12,0,3,2018-06-08,25,86,68,-1,847,False
560,3,4,57,2016-02-12,1,0,2016-02-11,25,86,68,-1,-1,False
561,4,10,27,2016-02-12,0,2,2017-08-07,25,86,68,-1,542,False
562,4,10,27,2016-02-12,0,2,2016-06-20,25,86,68,-1,129,False
563,4,10,27,2016-02-12,0,1,2018-11-23,25,86,68,-1,1015,False
564,3,8,57,2016-02-12,1,4,2016-01-18,25,86,68,-1,-25,False
565,3,8,57,2016-02-12,1,4,2016-01-18,25,86,68,-1,-25,False
566,4,10,27,2016-02-12,0,0,1999-01-01,25,86,68,-1,-6251,False
567,4,10,27,2016-02-12,0,2,2016-02-12,25,86,68,-1,0,False
568,4,10,27,2016-02-12,0,5,2017-03-27,25,86,68,-1,409,False
569,4,10,27,2016-02-12,0,5,1999-01-01,25,86,68,-1,-6251,False
570,4,10,27,2016-02-12,0,1,1999-01-01,25,86,68,-1,-6251,False
571,3,4,47,2016-02-12,1,3,1999-01-01,25,86,68,-1,-6251,False
572,2,18,48,2016-02-12,1,4,2016-02-16,15,64,52,90,4,True
573,4,10,27,2016-02-12,0,7,1999-01-01,25,86,68,-1,-6251,False
574,3,4,41,2016-02-12,1,4,2017-02-28,27,68,54,4,382,False
575,3,4,41,2016-02-12,1,4,2017-02-28,26,68,54,4,382,False
576,2,18,48,2016-02-12,1,3,2016-02-25,25,86,68,-1,13,True
577,3,4,47,2016-02-12,1,2,2016-02-11,25,86,68,-1,-1,False
578,3,17,47,2016-02-12,1,1,2016-02-15,25,86,68,-1,3,True
579,3,17,47,2016-02-12,1,1,2016-02-15,26,75,60,1,3,True
580,2,11,56,2016-02-13,1,6,1999-01-01,18,87,59,0,-6252,False
581,2,11,56,2016-02-13,1,6,1999-01-01,18,77,59,0,-6252,False
582,4,10,27,2016-02-13,0,2,2017-11-27,25,86,68,-1,653,False
583,2,11,56,2016-02-13,1,2,2020-02-14,23,100,45,27,1462,False
584,2,11,56,2016-02-13,1,2,2020-02-14,23,100,45,75,1462,False
585,4,10,27,2016-02-13,0,4,1999-01-01,25,86,68,-1,-6252,False
586,4,10,27,2016-02-15,0,1,2017-05-10,25,86,68,-1,450,False
587,4,10,27,2016-02-15,0,1,1999-01-01,25,86,68,-1,-6254,False
588,4,10,27,2016-02-15,0,4,1999-01-01,25,86,68,-1,-6254,False
589,4,10,27,2016-02-15,0,1,2018-09-07,25,86,68,-1,935,False
590,3,8,28,2016-02-15,1,0,1999-01-01,25,86,68,-1,-6254,False
591,3,8,28,2016-02-15,1,0,1999-01-01,25,86,68,-1,-6254,False
592,4,10,27,2016-02-15,0,4,2017-10-20,25,86,68,-1,613,False
593,4,10,27,2016-02-15,0,2,2017-10-10,25,86,68,-1,603,False
594,4,10,27,2016-02-15,0,2,2017-07-25,25,86,68,-1,526,False
595,4,10,27,2016-02-15,0,6,2017-03-29,25,86,68,-1,408,False
596,4,10,27,2016-02-15,0,1,2016-02-27,25,86,68,-1,12,True
597,4,10,27,2016-02-15,0,2,2019-01-21,25,86,68,-1,1071,False
598,4,10,27,2016-02-15,0,3,1999-01-01,25,86,68,-1,-6254,False
599,4,10,27,2016-02-15,0,4,2017-09-14,25,86,68,-1,577,False
600,4,10,27,2016-02-15,0,0,2016-05-04,25,86,68,-1,79,False
601,4,10,27,2016-02-15,0,2,1999-01-01,25,86,68,-1,-6254,False
602,3,8,62,2016-02-15,1,1,2016-02-17,25,86,68,-1,2,True
603,4,10,27,2016-02-15,0,2,2017-06-07,25,86,68,-1,478,False
604,4,10,27,2016-02-15,0,4,1999-01-01,25,86,68,-1,-6254,False
605,4,10,27,2016-02-15,0,4,1999-01-01,25,86,68,-1,-6254,False
606,4,10,27,2016-02-15,0,2,2018-05-09,25,86,68,-1,814,False
607,3,4,57,2016-02-15,1,1,2020-03-26,25,86,68,-1,1501,False
608,4,10,27,2016-02-15,0,1,2018-11-27,25,86,68,-1,1016,False
609,3,8,47,2016-02-15,1,3,2016-02-16,25,86,68,-1,1,True
610,3,6,47,2016-02-15,1,4,2016-02-25,25,86,68,-1,10,True
611,4,10,27,2016-02-15,0,5,1999-01-01,25,86,68,-1,-6254,False
612,3,6,41,2016-02-15,1,2,2019-05-16,26,68,54,2,1186,False
613,3,6,41,2016-02-15,1,2,2019-05-16,27,62,50,2,1186,False
614,2,11,23,2016-02-16,1,2,2018-04-17,26,68,54,19,791,False
615,4,10,27,2016-02-16,0,4,2018-02-10,25,86,68,-1,725,False
616,4,10,27,2016-02-16,0,2,2018-10-31,25,86,68,-1,988,False
617,4,10,27,2016-02-16,0,2,2018-01-29,25,86,68,-1,713,False
618,4,10,27,2016-02-16,0,5,2019-09-20,25,86,68,-1,1312,False
619,3,8,57,2016-02-16,1,4,2016-01-18,25,86,68,-1,-29,False
620,3,8,57,2016-02-16,1,4,2016-01-18,25,86,68,-1,-29,False
621,4,10,27,2016-02-16,0,4,1999-01-01,25,86,68,-1,-6255,False
622,4,10,27,2016-02-16,0,0,1999-01-01,25,86,68,-1,-6255,False
623,3,7,41,2016-02-16,1,2,1999-01-01,18,75,55,0,-6255,False
624,3,7,41,2016-02-16,1,2,1999-01-01,18,2,2,19,-6255,False
625,4,10,27,2016-02-16,0,5,1999-01-01,25,86,68,-1,-6255,False
626,3,8,62,2016-02-16,1,1,2016-02-17,25,86,68,-1,1,True
627,4,10,27,2016-02-16,0,6,2017-07-18,25,86,68,-1,518,False
628,4,10,27,2016-02-16,0,4,2020-01-30,25,86,68,-1,1444,False
629,3,8,57,2016-02-16,1,3,2019-08-02,25,86,68,-1,1263,False
630,3,8,57,2016-02-16,1,3,2019-08-02,25,86,68,-1,1263,False
631,4,10,27,2016-02-16,0,2,1999-01-01,25,86,68,-1,-6255,False
632,3,12,62,2016-02-16,1,2,1999-01-01,25,86,68,-1,-6255,False
633,4,10,27,2016-02-16,0,0,1999-01-01,25,86,68,-1,-6255,False
634,3,8,47,2016-02-16,1,3,2016-02-16,25,86,68,-1,0,False
635,3,7,62,2016-02-17,1,0,2016-02-17,25,86,68,-1,0,False
636,4,10,27,2016-02-17,0,2,1999-01-01,25,86,68,-1,-6256,False
637,4,10,27,2016-02-17,0,2,2017-12-02,25,86,68,-1,654,False
638,4,10,27,2016-02-17,0,1,1999-01-01,25,86,68,-1,-6256,False
639,4,10,27,2016-02-17,0,3,2018-07-09,25,86,68,-1,873,False
640,4,10,27,2016-02-17,0,0,2016-06-28,25,86,68,-1,132,False
641,3,8,62,2016-02-17,1,8,2017-02-01,25,86,68,-1,350,False
642,3,8,62,2016-02-17,1,8,2017-02-01,25,86,68,-1,350,False
643,4,10,27,2016-02-17,0,5,2018-05-11,25,86,68,-1,814,False
644,4,10,27,2016-02-17,0,4,1999-01-01,25,86,68,-1,-6256,False
645,4,10,27,2016-02-17,0,2,1999-01-01,25,86,68,-1,-6256,False
646,3,8,41,2016-02-17,1,7,2018-01-26,23,62,51,197,709,False
647,3,8,41,2016-02-17,1,7,2018-01-26,23,62,51,197,709,False
648,3,8,57,2016-02-18,1,8,2015-10-19,25,86,68,-1,-122,False
649,3,8,57,2016-02-18,1,8,2015-10-19,25,86,68,-1,-122,False
650,3,8,62,2016-02-18,1,2,2016-02-18,25,86,68,-1,0,False
651,3,8,62,2016-02-18,1,2,2016-02-18,25,86,68,-1,0,False
652,2,11,22,2016-02-18,1,0,2019-05-21,23,68,54,1,1188,False
653,2,11,23,2016-02-18,1,7,2017-07-25,18,83,64,535,523,False
654,3,7,57,2016-02-18,1,2,2015-12-23,25,86,68,-1,-57,False
655,4,10,27,2016-02-18,0,5,2020-06-22,25,86,68,-1,1586,False
656,4,10,27,2016-02-18,0,2,2017-04-11,25,86,68,-1,418,False
657,4,10,27,2016-02-18,0,1,1999-01-01,25,86,68,-1,-6257,False
658,4,10,27,2016-02-18,0,2,2016-02-22,25,86,68,-1,4,True
659,4,10,27,2016-02-18,0,0,1999-01-01,25,86,68,-1,-6257,False
660,4,10,27,2016-02-18,0,1,2016-11-16,25,86,68,-1,272,False
661,4,10,27,2016-02-18,0,4,1999-01-01,25,86,68,-1,-6257,False
662,2,11,23,2016-02-18,1,1,2016-04-21,27,73,60,0,63,False
663,2,11,23,2016-02-18,1,1,2016-04-21,18,73,60,0,63,False
664,2,11,23,2016-02-18,1,1,2016-04-21,27,7,7,1,63,False
665,2,11,23,2016-02-18,1,1,2016-04-21,11,73,60,0,63,False
666,2,11,23,2016-02-18,1,1,2016-04-21,26,73,60,0,63,False
667,4,10,27,2016-02-18,0,0,2016-02-22,25,86,68,-1,4,True
668,4,10,27,2016-02-18,0,2,2017-03-20,25,86,68,-1,396,False
669,4,10,27,2016-02-18,0,1,2016-08-09,25,86,68,-1,173,False
670,4,10,27,2016-02-18,0,2,2017-06-13,25,86,68,-1,481,False
671,3,8,62,2016-02-18,1,2,2019-08-26,25,86,68,-1,1285,False
672,3,8,62,2016-02-18,1,2,2019-08-26,25,86,68,-1,1285,False
673,3,7,57,2016-02-18,1,3,2016-01-04,25,86,68,-1,-45,False
674,4,10,27,2016-02-18,0,1,1999-01-01,25,86,68,-1,-6257,False
675,3,4,47,2016-02-18,1,2,1999-01-01,13,73,60,1,-6257,False
676,3,4,62,2016-02-18,1,5,2016-02-02,25,86,68,-1,-16,False
677,3,8,57,2016-02-18,1,1,2015-12-29,25,86,68,-1,-51,False
678,3,8,57,2016-02-18,1,1,2015-12-29,25,86,68,-1,-51,False
679,3,8,57,2016-02-18,1,2,2017-04-30,21,67,53,10,437,False
680,4,10,27,2016-02-19,0,1,2016-02-23,25,86,68,-1,4,True
681,2,11,22,2016-02-19,1,2,1999-01-01,23,64,52,21,-6258,False
682,2,11,22,2016-02-19,1,1,1999-01-01,18,73,55,0,-6258,False
683,4,10,27,2016-02-19,0,3,2017-11-02,25,86,68,-1,622,False
684,4,10,27,2016-02-19,0,2,2018-08-01,25,86,68,-1,894,False
685,4,10,27,2016-02-19,0,1,2016-02-22,25,86,68,-1,3,True
686,4,10,27,2016-02-19,0,2,1999-01-01,25,86,68,-1,-6258,False
687,4,10,27,2016-02-19,0,4,2018-03-16,25,86,68,-1,756,False
688,4,10,27,2016-02-19,0,2,2016-01-20,25,86,68,-1,-30,False
689,4,10,27,2016-02-19,0,0,2016-02-23,25,86,68,-1,4,True
690,3,6,62,2016-02-19,1,3,2016-01-07,25,86,68,-1,-43,False
691,4,10,27,2016-02-19,0,4,1999-01-01,25,86,68,-1,-6258,False
692,4,10,27,2016-02-19,0,2,1999-01-01,25,86,68,-1,-6258,False
693,4,9,60,2016-02-19,0,4,1999-01-01,25,86,68,-1,-6258,False
694,4,10,27,2016-02-19,0,1,2019-06-19,25,86,68,-1,1216,False
695,4,10,27,2016-02-19,0,1,2017-08-30,25,86,68,-1,558,False
696,4,10,27,2016-02-19,0,0,2019-07-30,25,86,68,-1,1257,False
697,4,10,27,2016-02-19,0,0,2016-02-23,25,86,68,-1,4,True
